id,edge1,edge2,node1,node2,capacity,is_closed
15183,30366,30367,1613,771,49999999000,0
15184,30368,30369,1613,938,50000000000,0
15185,30370,30371,1613,281,50000001000,0
15186,30372,30373,1613,692,49999999000,0
15187,30374,30375,1613,418,49999999000,0
15188,30376,30377,1613,1010,50000000000,0
15189,30378,30379,1613,25,49999999000,0
15190,30380,30381,1614,433,50000000000,0
15191,30382,30383,1614,1030,49999999000,0
15192,30384,30385,1614,646,49999999000,0
15193,30386,30387,1614,781,50000000000,0
15194,30388,30389,1614,192,49999999000,0
15195,30390,30391,1614,150,49999999000,0
15196,30392,30393,1614,209,49999999000,0
15197,30394,30395,1614,1491,49999999000,0
15198,30396,30397,1614,1251,49999999000,0
15199,30398,30399,1614,675,50000000000,0
15200,30400,30401,1615,501,49999999000,0
15201,30402,30403,1615,626,50000000000,0
15202,30404,30405,1615,177,49999999000,0
15203,30406,30407,1615,192,49999998000,0
15204,30408,30409,1615,850,49999999000,0
15205,30410,30411,1615,18,49999999000,0
15206,30412,30413,1615,7,49999998000,0
15207,30414,30415,1615,613,50000000000,0
15208,30416,30417,1615,223,50000001000,0
15209,30418,30419,1615,1326,49999998000,0
15210,30420,30421,1616,578,49999999000,0
15211,30422,30423,1616,101,49999999000,0
15212,30424,30425,1616,141,49999998000,0
15213,30426,30427,1616,128,50000000000,0
15214,30428,30429,1616,1468,50000001000,0
15215,30430,30431,1616,39,50000000000,0
15216,30432,30433,1616,165,50000000000,0
15217,30434,30435,1616,1110,49999998000,0
15218,30436,30437,1616,139,49999999000,0
15219,30438,30439,1616,119,50000001000,0
15220,30440,30441,1617,197,50000000000,0
15221,30442,30443,1617,1271,50000000000,0
15222,30444,30445,1617,1213,50000000000,0
15223,30446,30447,1617,1415,50000001000,0
15224,30448,30449,1617,279,50000000000,0
15225,30450,30451,1617,135,50000000000,0
15226,30452,30453,1617,207,49999999000,0
15227,30454,30455,1617,223,49999999000,0
15228,30456,30457,1617,143,49999998000,0
15229,30458,30459,1617,437,49999999000,0
15230,30460,30461,1618,31,50000001000,0
15231,30462,30463,1618,410,49999999000,0
15232,30464,30465,1618,6,50000000000,0
15233,30466,30467,1618,678,49999998000,0
15234,30468,30469,1618,1177,50000000000,0
15235,30470,30471,1618,102,49999999000,0
15236,30472,30473,1618,359,50000001000,0
15237,30474,30475,1618,1365,49999998000,0
15238,30476,30477,1618,1173,49999999000,0
15239,30478,30479,1618,103,49999998000,0
15240,30480,30481,1619,124,49999999000,0
15241,30482,30483,1619,652,49999999000,0
15242,30484,30485,1619,174,49999999000,0
15243,30486,30487,1619,425,49999999000,0
15244,30488,30489,1619,582,49999999000,0
15245,30490,30491,1619,1507,50000000000,0
15246,30492,30493,1619,595,49999999000,0
15247,30494,30495,1619,698,49999999000,0
15248,30496,30497,1619,892,49999998000,0
15249,30498,30499,1619,430,49999998000,0
15250,30500,30501,1620,574,49999999000,0
15251,30502,30503,1620,158,49999997000,0
15252,30504,30505,1620,1190,49999997000,0
15253,30506,30507,1620,1403,49999999000,0
15254,30508,30509,1620,332,49999999000,0
15255,30510,30511,1620,528,49999999000,0
15256,30512,30513,1620,668,49999999000,0
15257,30514,30515,1620,4,50000000000,0
15258,30516,30517,1620,1,50000000000,0
15259,30518,30519,1620,376,50000000000,0
15260,30520,30521,1621,171,50000000000,0
15261,30522,30523,1621,854,49999999000,0
15262,30524,30525,1621,184,49999998000,0
15263,30526,30527,1621,559,50000000000,0
15264,30528,30529,1621,1619,50000000000,0
15265,30530,30531,1621,624,50000000000,0
15266,30532,30533,1621,128,49999998000,0
15267,30534,30535,1621,1492,50000001000,0
15268,30536,30537,1621,645,49999999000,0
15269,30538,30539,1621,1571,50000000000,0
15270,30540,30541,1622,1414,49999999000,0
15271,30542,30543,1622,280,50000000000,0
15272,30544,30545,1622,1109,50000000000,0
15273,30546,30547,1622,243,49999999000,0
15274,30548,30549,1622,453,50000000000,0
15275,30550,30551,1622,180,49999998000,0
15276,30552,30553,1622,131,50000000000,0
15277,30554,30555,1622,1558,49999999000,0
15278,30556,30557,1622,770,49999998000,0
15279,30558,30559,1622,513,50000000000,0
15280,30560,30561,1623,1222,50000000000,0
15281,30562,30563,1623,1392,49999999000,0
15282,30564,30565,1623,109,49999999000,0
15283,30566,30567,1623,428,50000002000,0
15284,30568,30569,1623,231,49999999000,0
15285,30570,30571,1623,574,50000001000,0
15286,30572,30573,1623,317,50000000000,0
15287,30574,30575,1623,922,50000000000,0
15288,30576,30577,1623,496,49999999000,0
15289,30578,30579,1623,916,50000000000,0
15290,30580,30581,1624,1297,49999999000,0
15291,30582,30583,1624,1153,50000000000,0
15292,30584,30585,1624,636,49999999000,0
15293,30586,30587,1624,1475,49999999000,0
15294,30588,30589,1624,40,49999999000,0
15295,30590,30591,1624,1482,50000000000,0
15296,30592,30593,1624,811,49999997000,0
15297,30594,30595,1624,1440,49999999000,0
15298,30596,30597,1624,321,49999999000,0
15299,30598,30599,1624,950,49999999000,0
15300,30600,30601,1625,217,50000000000,0
15301,30602,30603,1625,32,49999999000,0
15302,30604,30605,1625,161,50000001000,0
15303,30606,30607,1625,248,49999998000,0
15304,30608,30609,1625,341,50000000000,0
15305,30610,30611,1625,1392,49999999000,0
15306,30612,30613,1625,104,49999998000,0
15307,30614,30615,1625,1175,49999999000,0
15308,30616,30617,1625,643,49999999000,0
15309,30618,30619,1625,486,50000000000,0
15310,30620,30621,1626,1282,50000000000,0
15311,30622,30623,1626,111,50000000000,0
15312,30624,30625,1626,476,50000001000,0
15313,30626,30627,1626,302,50000002000,0
15314,30628,30629,1626,1388,49999999000,0
15315,30630,30631,1626,177,50000000000,0
15316,30632,30633,1626,934,49999999000,0
15317,30634,30635,1626,992,49999999000,0
15318,30636,30637,1626,836,49999999000,0
15319,30638,30639,1626,960,49999999000,0
15320,30640,30641,1627,749,49999999000,0
15321,30642,30643,1627,401,50000000000,0
15322,30644,30645,1627,1033,50000000000,0
15323,30646,30647,1627,149,49999999000,0
15324,30648,30649,1627,103,50000001000,0
15325,30650,30651,1627,658,49999999000,0
15326,30652,30653,1627,867,50000000000,0
15327,30654,30655,1627,495,49999999000,0
15328,30656,30657,1627,725,50000001000,0
15329,30658,30659,1627,139,50000000000,0
15330,30660,30661,1628,525,50000000000,0
15331,30662,30663,1628,13,49999999000,0
15332,30664,30665,1628,1004,50000000000,0
15333,30666,30667,1628,419,50000003000,0
15334,30668,30669,1628,40,50000000000,0
15335,30670,30671,1628,241,50000000000,0
15336,30672,30673,1628,1100,49999999000,0
15337,30674,30675,1628,146,49999999000,0
15338,30676,30677,1628,745,50000000000,0
15339,30678,30679,1628,194,49999998000,0
15340,30680,30681,1629,728,49999999000,0
15341,30682,30683,1629,969,50000000000,0
15342,30684,30685,1629,860,49999998000,0
15343,30686,30687,1629,171,50000001000,0
15344,30688,30689,1629,234,50000000000,0
15345,30690,30691,1629,1621,50000001000,0
15346,30692,30693,1629,6,49999999000,0
15347,30694,30695,1629,329,49999999000,0
15348,30696,30697,1629,316,49999999000,0
15349,30698,30699,1629,110,50000000000,0
15350,30700,30701,1630,1154,49999999000,0
15351,30702,30703,1630,302,50000000000,0
15352,30704,30705,1630,128,49999999000,0
15353,30706,30707,1630,34,50000001000,0
15354,30708,30709,1630,1616,49999998000,0
15355,30710,30711,1630,306,49999999000,0
15356,30712,30713,1630,392,49999999000,0
15357,30714,30715,1630,25,50000000000,0
15358,30716,30717,1630,100,49999999000,0
15359,30718,30719,1630,1514,49999998000,0
15360,30720,30721,1631,171,50000000000,0
15361,30722,30723,1631,180,50000000000,0
15362,30724,30725,1631,661,50000000000,0
15363,30726,30727,1631,1509,49999998000,0
15364,30728,30729,1631,203,49999999000,0
15365,30730,30731,1631,360,50000000000,0
15366,30732,30733,1631,103,50000000000,0
15367,30734,30735,1631,601,50000000000,0
15368,30736,30737,1631,216,50000000000,0
15369,30738,30739,1631,296,50000000000,0
15370,30740,30741,1632,890,50000000000,0
15371,30742,30743,1632,1364,49999999000,0
15372,30744,30745,1632,223,50000002000,0
15373,30746,30747,1632,1253,49999998000,0
15374,30748,30749,1632,418,49999998000,0
15375,30750,30751,1632,991,50000000000,0
15376,30752,30753,1632,801,50000002000,0
15377,30754,30755,1632,864,49999998000,0
15378,30756,30757,1632,798,49999999000,0
15379,30758,30759,1632,868,49999998000,0
15380,30760,30761,1633,1316,50000000000,0
15381,30762,30763,1633,8,49999998000,0
15382,30764,30765,1633,32,50000001000,0
15383,30766,30767,1633,128,49999998000,0
15384,30768,30769,1633,104,50000000000,0
15385,30770,30771,1633,610,49999999000,0
15386,30772,30773,1633,164,49999999000,0
15387,30774,30775,1633,464,50000001000,0
15388,30776,30777,1633,259,50000000000,0
15389,30778,30779,1633,1159,50000001000,0
15390,30780,30781,1634,151,49999998000,0
15391,30782,30783,1634,491,50000000000,0
15392,30784,30785,1634,692,49999999000,0
15393,30786,30787,1634,201,49999999000,0
15394,30788,30789,1634,116,49999998000,0
15395,30790,30791,1634,590,49999998000,0
15396,30792,30793,1634,239,49999998000,0
15397,30794,30795,1634,671,49999999000,0
15398,30796,30797,1634,780,49999999000,0
15399,30798,30799,1634,1565,50000000000,0
15400,30800,30801,1635,1327,50000000000,0
15401,30802,30803,1635,364,49999999000,0
15402,30804,30805,1635,753,49999999000,0
15403,30806,30807,1635,135,50000000000,0
15404,30808,30809,1635,1210,49999999000,0
15405,30810,30811,1635,861,50000000000,0
15406,30812,30813,1635,31,49999999000,0
15407,30814,30815,1635,21,50000001000,0
15408,30816,30817,1635,815,49999999000,0
15409,30818,30819,1635,466,50000000000,0
15410,30820,30821,1636,1208,50000001000,0
15411,30822,30823,1636,1052,49999999000,0
15412,30824,30825,1636,392,49999999000,0
15413,30826,30827,1636,913,50000000000,0
15414,30828,30829,1636,254,49999997000,0
15415,30830,30831,1636,167,49999999000,0
15416,30832,30833,1636,1275,50000000000,0
15417,30834,30835,1636,1556,49999999000,0
15418,30836,30837,1636,456,50000000000,0
15419,30838,30839,1636,1386,49999999000,0
15420,30840,30841,1637,497,50000000000,0
15421,30842,30843,1637,186,50000000000,0
15422,30844,30845,1637,1206,49999998000,0
15423,30846,30847,1637,669,49999998000,0
15424,30848,30849,1637,29,50000001000,0
15425,30850,30851,1637,985,49999999000,0
15426,30852,30853,1637,318,49999999000,0
15427,30854,30855,1637,1422,50000002000,0
15428,30856,30857,1637,205,49999999000,0
15429,30858,30859,1637,845,50000002000,0
15430,30860,30861,1638,863,49999999000,0
15431,30862,30863,1638,917,50000000000,0
15432,30864,30865,1638,1492,49999998000,0
15433,30866,30867,1638,112,50000000000,0
15434,30868,30869,1638,302,49999999000,0
15435,30870,30871,1638,1330,49999999000,0
15436,30872,30873,1638,617,50000001000,0
15437,30874,30875,1638,971,49999999000,0
15438,30876,30877,1638,700,50000000000,0
15439,30878,30879,1638,528,49999999000,0
15440,30880,30881,1639,310,49999998000,0
15441,30882,30883,1639,956,50000000000,0
15442,30884,30885,1639,1473,49999998000,0
15443,30886,30887,1639,155,50000000000,0
15444,30888,30889,1639,423,49999998000,0
15445,30890,30891,1639,624,50000001000,0
15446,30892,30893,1639,1214,49999999000,0
15447,30894,30895,1639,882,49999998000,0
15448,30896,30897,1639,232,50000000000,0
15449,30898,30899,1639,581,50000000000,0
15450,30900,30901,1640,1345,50000000000,0
15451,30902,30903,1640,1612,50000001000,0
15452,30904,30905,1640,303,49999999000,0
15453,30906,30907,1640,920,50000001000,0
15454,30908,30909,1640,181,50000000000,0
15455,30910,30911,1640,1149,49999999000,0
15456,30912,30913,1640,234,50000000000,0
15457,30914,30915,1640,1586,50000001000,0
15458,30916,30917,1640,105,50000002000,0
15459,30918,30919,1640,177,49999999000,0
15460,30920,30921,1641,1560,50000001000,0
15461,30922,30923,1641,325,49999998000,0
15462,30924,30925,1641,1192,49999999000,0
15463,30926,30927,1641,1391,49999999000,0
15464,30928,30929,1641,1394,50000000000,0
15465,30930,30931,1641,116,50000001000,0
15466,30932,30933,1641,927,49999998000,0
15467,30934,30935,1641,162,49999999000,0
15468,30936,30937,1641,386,49999999000,0
15469,30938,30939,1641,234,50000001000,0
15470,30940,30941,1642,906,49999999000,0
15471,30942,30943,1642,181,50000000000,0
15472,30944,30945,1642,1134,49999998000,0
15473,30946,30947,1642,1143,50000001000,0
15474,30948,30949,1642,1307,50000000000,0
15475,30950,30951,1642,986,50000000000,0
15476,30952,30953,1642,421,50000000000,0
15477,30954,30955,1642,395,49999998000,0
15478,30956,30957,1642,160,49999999000,0
15479,30958,30959,1642,245,50000000000,0
15480,30960,30961,1643,1103,49999999000,0
15481,30962,30963,1643,278,50000000000,0
15482,30964,30965,1643,682,49999999000,0
15483,30966,30967,1643,1399,50000000000,0
15484,30968,30969,1643,129,49999998000,0
15485,30970,30971,1643,254,49999999000,0
15486,30972,30973,1643,223,50000000000,0
15487,30974,30975,1643,159,49999998000,0
15488,30976,30977,1643,330,50000000000,0
15489,30978,30979,1643,715,50000001000,0
15490,30980,30981,1644,167,50000001000,0
15491,30982,30983,1644,798,50000001000,0
15492,30984,30985,1644,1281,49999999000,0
15493,30986,30987,1644,212,49999999000,0
15494,30988,30989,1644,36,49999998000,0
15495,30990,30991,1644,152,50000001000,0
15496,30992,30993,1644,232,50000000000,0
15497,30994,30995,1644,607,49999998000,0
15498,30996,30997,1644,859,50000000000,0
15499,30998,30999,1644,254,49999998000,0
15500,31000,31001,1645,459,49999999000,0
15501,31002,31003,1645,607,49999999000,0
15502,31004,31005,1645,192,49999999000,0
15503,31006,31007,1645,128,49999999000,0
15504,31008,31009,1645,148,50000001000,0
15505,31010,31011,1645,1143,49999999000,0
15506,31012,31013,1645,260,50000001000,0
15507,31014,31015,1645,1115,50000000000,0
15508,31016,31017,1645,370,49999998000,0
15509,31018,31019,1645,124,49999999000,0
15510,31020,31021,1646,108,50000000000,0
15511,31022,31023,1646,1492,50000001000,0
15512,31024,31025,1646,1450,50000000000,0
15513,31026,31027,1646,1,50000000000,0
15514,31028,31029,1646,150,49999999000,0
15515,31030,31031,1646,536,50000000000,0
15516,31032,31033,1646,708,49999999000,0
15517,31034,31035,1646,105,50000000000,0
15518,31036,31037,1646,2,49999998000,0
15519,31038,31039,1646,261,50000000000,0
15520,31040,31041,1647,127,50000000000,0
15521,31042,31043,1647,767,50000000000,0
15522,31044,31045,1647,1277,50000000000,0
15523,31046,31047,1647,165,49999998000,0
15524,31048,31049,1647,198,49999999000,0
15525,31050,31051,1647,293,50000000000,0
15526,31052,31053,1647,122,50000000000,0
15527,31054,31055,1647,851,49999998000,0
15528,31056,31057,1647,32,49999998000,0
15529,31058,31059,1647,1377,50000001000,0
15530,31060,31061,1648,759,50000001000,0
15531,31062,31063,1648,1271,50000001000,0
15532,31064,31065,1648,104,49999999000,0
15533,31066,31067,1648,1595,49999998000,0
15534,31068,31069,1648,419,49999999000,0
15535,31070,31071,1648,832,50000000000,0
15536,31072,31073,1648,974,49999999000,0
15537,31074,31075,1648,1369,49999999000,0
15538,31076,31077,1648,492,49999998000,0
15539,31078,31079,1648,187,49999999000,0
15540,31080,31081,1649,1115,49999999000,0
15541,31082,31083,1649,578,50000001000,0
15542,31084,31085,1649,375,50000000000,0
15543,31086,31087,1649,635,49999999000,0
15544,31088,31089,1649,584,50000000000,0
15545,31090,31091,1649,2,49999999000,0
15546,31092,31093,1649,1148,49999999000,0
15547,31094,31095,1649,1506,50000000000,0
15548,31096,31097,1649,367,50000000000,0
15549,31098,31099,1649,1251,49999999000,0
15550,31100,31101,1650,321,49999997000,0
15551,31102,31103,1650,105,49999999000,0
15552,31104,31105,1650,877,50000000000,0
15553,31106,31107,1650,1316,50000000000,0
15554,31108,31109,1650,1290,50000000000,0
15555,31110,31111,1650,116,50000000000,0
15556,31112,31113,1650,306,50000000000,0
15557,31114,31115,1650,1149,50000000000,0
15558,31116,31117,1650,1055,50000000000,0
15559,31118,31119,1650,181,49999999000,0
15560,31120,31121,1651,361,49999999000,0
15561,31122,31123,1651,148,50000003000,0
15562,31124,31125,1651,1126,49999999000,0
15563,31126,31127,1651,459,50000000000,0
15564,31128,31129,1651,155,49999998000,0
15565,31130,31131,1651,796,49999999000,0
15566,31132,31133,1651,214,50000000000,0
15567,31134,31135,1651,141,50000001000,0
15568,31136,31137,1651,352,50000001000,0
15569,31138,31139,1651,114,49999999000,0
15570,31140,31141,1652,1302,49999998000,0
15571,31142,31143,1652,427,49999999000,0
15572,31144,31145,1652,854,50000000000,0
15573,31146,31147,1652,225,49999998000,0
15574,31148,31149,1652,224,50000000000,0
15575,31150,31151,1652,759,50000000000,0
15576,31152,31153,1652,1493,50000000000,0
15577,31154,31155,1652,696,49999999000,0
15578,31156,31157,1652,263,50000000000,0
15579,31158,31159,1652,690,50000001000,0
15580,31160,31161,1653,813,50000001000,0
15581,31162,31163,1653,1575,49999999000,0
15582,31164,31165,1653,100,50000000000,0
15583,31166,31167,1653,112,50000001000,0
15584,31168,31169,1653,858,50000000000,0
15585,31170,31171,1653,314,49999999000,0
15586,31172,31173,1653,170,50000001000,0
15587,31174,31175,1653,1203,50000000000,0
15588,31176,31177,1653,334,49999999000,0
15589,31178,31179,1653,1234,49999997000,0
15590,31180,31181,1654,817,49999999000,0
15591,31182,31183,1654,279,49999999000,0
15592,31184,31185,1654,118,50000000000,0
15593,31186,31187,1654,408,50000000000,0
15594,31188,31189,1654,1445,50000000000,0
15595,31190,31191,1654,1527,49999999000,0
15596,31192,31193,1654,135,49999999000,0
15597,31194,31195,1654,829,49999999000,0
15598,31196,31197,1654,1581,50000000000,0
15599,31198,31199,1654,127,50000000000,0
15600,31200,31201,1655,1278,49999998000,0
15601,31202,31203,1655,619,49999999000,0
15602,31204,31205,1655,1337,49999999000,0
15603,31206,31207,1655,729,49999999000,0
15604,31208,31209,1655,265,49999999000,0
15605,31210,31211,1655,124,50000000000,0
15606,31212,31213,1655,166,50000000000,0
15607,31214,31215,1655,376,49999999000,0
15608,31216,31217,1655,299,49999999000,0
15609,31218,31219,1655,446,50000000000,0
15610,31220,31221,1656,490,50000001000,0
15611,31222,31223,1656,815,49999999000,0
15612,31224,31225,1656,1116,49999998000,0
15613,31226,31227,1656,1089,49999999000,0
15614,31228,31229,1656,151,50000001000,0
15615,31230,31231,1656,424,49999999000,0
15616,31232,31233,1656,592,50000000000,0
15617,31234,31235,1656,426,50000000000,0
15618,31236,31237,1656,273,49999998000,0
15619,31238,31239,1656,112,50000001000,0
