id,channel_id,counter_edge_id,from_node_id,to_node_id,balance,fee_base,fee_proportional,min_htlc,timelock
33873,16936,33872,1244,1788,25000000000,4124,8,100,89
33874,16937,33875,1788,553,24999999000,1565,3,0,56
33875,16937,33874,553,1788,25000000000,2903,6,0,51
33876,16938,33877,1788,417,24999999000,1035,9,10,30
33877,16938,33876,417,1788,25000000000,1855,4,10,96
33878,16939,33879,1788,536,24999999000,1899,5,0,65
33879,16939,33878,536,1788,24999999000,4587,1,0,79
33880,16940,33881,1789,1537,24999999000,2977,2,10,15
33881,16940,33880,1537,1789,24999999000,2658,5,0,74
33882,16941,33883,1789,629,24999999000,4644,7,0,82
33883,16941,33882,629,1789,25000000000,4202,5,0,51
33884,16942,33885,1789,354,24999999000,2445,7,10,91
33885,16942,33884,354,1789,25000000000,2721,8,0,44
33886,16943,33887,1789,1007,24999999000,3204,5,0,80
33887,16943,33886,1007,1789,25000000000,2655,4,0,91
33888,16944,33889,1789,40,25000000000,1940,5,0,70
33889,16944,33888,40,1789,25000000000,4565,6,100,79
33890,16945,33891,1789,32,24999999000,3542,2,0,51
33891,16945,33890,32,1789,25000000000,1106,7,0,18
33892,16946,33893,1789,175,25000001000,2759,4,0,51
33893,16946,33892,175,1789,25000001000,2842,4,0,93
33894,16947,33895,1789,598,24999999000,3359,4,0,93
33895,16947,33894,598,1789,24999999000,1364,3,0,29
33896,16948,33897,1789,271,24999999000,4942,5,0,24
33897,16948,33896,271,1789,25000000000,2196,7,0,38
33898,16949,33899,1789,316,24999999000,1783,9,0,18
33899,16949,33898,316,1789,25000000000,3813,7,0,58
33900,16950,33901,1790,1199,24999999000,3780,6,10,11
33901,16950,33900,1199,1790,25000000000,3236,1,0,92
33902,16951,33903,1790,808,25000000000,4849,1,10,25
33903,16951,33902,808,1790,25000000000,3931,4,0,90
33904,16952,33905,1790,587,24999999000,3291,5,0,98
33905,16952,33904,587,1790,25000000000,2659,1,0,72
33906,16953,33907,1790,1230,25000000000,1118,4,0,49
33907,16953,33906,1230,1790,25000000000,4306,1,0,29
33908,16954,33909,1790,31,24999999000,4421,6,100,58
33909,16954,33908,31,1790,25000000000,2587,8,0,14
33910,16955,33911,1790,255,24999999000,2214,3,0,58
33911,16955,33910,255,1790,25000000000,2143,4,0,79
33912,16956,33913,1790,1512,25000000000,4416,4,0,70
33913,16956,33912,1512,1790,25000000000,3152,5,0,72
33914,16957,33915,1790,485,24999999000,2660,1,100,45
33915,16957,33914,485,1790,25000000000,4315,6,0,31
33916,16958,33917,1790,319,24999999000,1990,6,10,76
33917,16958,33916,319,1790,25000000000,4429,6,10,27
33918,16959,33919,1790,867,25000000000,2387,3,0,74
33919,16959,33918,867,1790,25000001000,1821,9,0,25
33920,16960,33921,1791,1769,24999999000,1996,6,0,43
33921,16960,33920,1769,1791,24999999000,4237,9,100,12
33922,16961,33923,1791,750,25000000000,1923,7,0,54
33923,16961,33922,750,1791,25000000000,1996,8,0,48
33924,16962,33925,1791,1465,24999999000,1774,4,0,74
33925,16962,33924,1465,1791,25000000000,3748,5,10,55
33926,16963,33927,1791,18,25000000000,1346,2,10,99
33927,16963,33926,18,1791,25000001000,3843,8,0,82
33928,16964,33929,1791,854,25000000000,2369,7,10,75
33929,16964,33928,854,1791,25000001000,4019,3,0,12
33930,16965,33931,1791,107,24999999000,4143,8,0,30
33931,16965,33930,107,1791,25000000000,2244,9,10,43
33932,16966,33933,1791,1002,24999999000,2853,8,0,29
33933,16966,33932,1002,1791,24999999000,2642,3,0,39
33934,16967,33935,1791,144,25000000000,2238,1,0,58
33935,16967,33934,144,1791,25000000000,3740,7,0,51
33936,16968,33937,1791,4,24999999000,2874,9,0,55
33937,16968,33936,4,1791,24999999000,1206,5,0,88
33938,16969,33939,1791,224,24999999000,1110,9,10,59
33939,16969,33938,224,1791,25000000000,4708,2,1000,49
33940,16970,33941,1792,448,25000000000,1096,3,10,65
33941,16970,33940,448,1792,25000000000,3427,4,0,88
33942,16971,33943,1792,34,25000001000,2916,9,0,45
33943,16971,33942,34,1792,25000001000,2830,4,0,91
33944,16972,33945,1792,1524,25000000000,2999,9,0,60
33945,16972,33944,1524,1792,25000000000,4131,5,0,83
33946,16973,33947,1792,808,25000000000,2753,9,1000,50
33947,16973,33946,808,1792,25000001000,1270,7,10,95
33948,16974,33949,1792,108,24999999000,1222,2,0,88
33949,16974,33948,108,1792,25000000000,2894,2,10,13
33950,16975,33951,1792,899,25000000000,1633,4,0,76
33951,16975,33950,899,1792,25000001000,1767,8,0,62
33952,16976,33953,1792,370,24999999000,2808,7,0,86
33953,16976,33952,370,1792,24999999000,2849,4,10,58
33954,16977,33955,1792,591,25000000000,2479,1,0,43
33955,16977,33954,591,1792,25000000000,2841,4,0,25
33956,16978,33957,1792,1089,24999999000,3605,1,0,69
33957,16978,33956,1089,1792,24999999000,1241,4,0,66
33958,16979,33959,1792,1410,24999998000,3174,1,0,64
33959,16979,33958,1410,1792,24999998000,4074,6,0,57
33960,16980,33961,1793,121,24999999000,3382,7,0,67
33961,16980,33960,121,1793,24999999000,4273,1,0,51
33962,16981,33963,1793,731,24999999000,2062,1,0,16
33963,16981,33962,731,1793,25000000000,3972,8,0,19
33964,16982,33965,1793,109,25000000000,4959,7,10,72
33965,16982,33964,109,1793,25000001000,1404,7,10,59
33966,16983,33967,1793,100,25000000000,4121,5,10,69
33967,16983,33966,100,1793,25000000000,1602,9,0,16
33968,16984,33969,1793,112,24999999000,2163,1,10,41
33969,16984,33968,112,1793,25000000000,2795,8,0,83
33970,16985,33971,1793,112,24999999000,3287,3,0,91
33971,16985,33970,112,1793,24999999000,1749,3,1000,94
33972,16986,33973,1793,639,24999999000,2664,7,0,85
33973,16986,33972,639,1793,25000000000,1995,2,10,26
33974,16987,33975,1793,24,25000000000,2186,2,0,47
33975,16987,33974,24,1793,25000000000,1376,4,0,29
33976,16988,33977,1793,890,24999999000,2279,9,0,21
33977,16988,33976,890,1793,25000000000,2642,5,0,40
33978,16989,33979,1793,141,25000000000,2868,3,0,54
33979,16989,33978,141,1793,25000000000,2641,3,0,31
33980,16990,33981,1794,288,24999999000,4930,7,0,44
33981,16990,33980,288,1794,24999999000,4976,7,10,56
33982,16991,33983,1794,1425,25000000000,1348,3,0,78
33983,16991,33982,1425,1794,25000000000,1091,6,10,26
33984,16992,33985,1794,1793,25000000000,4452,9,0,72
33985,16992,33984,1793,1794,25000001000,3826,7,0,37
33986,16993,33987,1794,1128,24999999000,4353,1,1000,11
33987,16993,33986,1128,1794,25000000000,2518,3,10,24
33988,16994,33989,1794,128,25000000000,1805,1,0,82
33989,16994,33988,128,1794,25000001000,2940,5,1000,33
33990,16995,33991,1794,377,25000000000,3717,6,1000,70
33991,16995,33990,377,1794,25000000000,3034,3,0,64
33992,16996,33993,1794,696,24999999000,3679,5,10,12
33993,16996,33992,696,1794,24999999000,3230,9,0,57
33994,16997,33995,1794,231,25000000000,4209,1,10,87
33995,16997,33994,231,1794,25000000000,2588,1,10,28
33996,16998,33997,1794,363,25000000000,2824,3,100,39
33997,16998,33996,363,1794,25000000000,1342,9,1000,53
33998,16999,33999,1794,994,25000000000,2088,1,10,38
33999,16999,33998,994,1794,25000001000,4610,5,10,72
34000,17000,34001,1795,108,24999999000,2700,8,0,58
34001,17000,34000,108,1795,24999999000,2683,1,1000,51
34002,17001,34003,1795,1,25000000000,4176,9,0,86
34003,17001,34002,1,1795,25000000000,2582,8,0,53
34004,17002,34005,1795,1080,25000000000,2561,8,0,35
34005,17002,34004,1080,1795,25000000000,4600,4,0,44
34006,17003,34007,1795,834,24999999000,4969,9,0,22
34007,17003,34006,834,1795,25000000000,2157,6,10,79
34008,17004,34009,1795,877,24999999000,4242,2,0,55
34009,17004,34008,877,1795,25000000000,2212,7,10,28
34010,17005,34011,1795,1656,24999999000,2952,4,0,28
34011,17005,34010,1656,1795,25000000000,4177,5,0,36
34012,17006,34013,1795,209,25000000000,3646,2,1000,40
34013,17006,34012,209,1795,25000000000,3778,2,0,81
34014,17007,34015,1795,135,24999999000,4518,9,0,22
34015,17007,34014,135,1795,25000000000,2933,8,0,10
34016,17008,34017,1795,163,25000000000,3629,2,0,13
34017,17008,34016,163,1795,25000000000,2611,8,0,75
34018,17009,34019,1795,1490,24999999000,3143,5,0,52
34019,17009,34018,1490,1795,25000000000,1727,7,0,57
34020,17010,34021,1796,394,25000000000,1386,2,0,91
34021,17010,34020,394,1796,25000000000,4917,8,0,77
34022,17011,34023,1796,146,24999999000,1152,7,0,38
34023,17011,34022,146,1796,24999999000,2727,4,0,98
34024,17012,34025,1796,898,24999999000,2532,9,10,85
34025,17012,34024,898,1796,25000000000,2038,4,0,25
34026,17013,34027,1796,910,24999999000,2854,6,100,87
34027,17013,34026,910,1796,25000000000,2364,9,1000,14
34028,17014,34029,1796,1471,25000000000,1008,4,0,86
34029,17014,34028,1471,1796,25000001000,2012,4,0,42
34030,17015,34031,1796,1419,25000000000,4196,7,100,73
34031,17015,34030,1419,1796,25000001000,1618,4,0,67
34032,17016,34033,1796,952,24999999000,1384,4,10,45
34033,17016,34032,952,1796,24999999000,1505,3,10,26
34034,17017,34035,1796,124,25000000000,1709,2,0,19
34035,17017,34034,124,1796,25000000000,1406,1,10,68
34036,17018,34037,1796,270,25000000000,4521,3,10,93
34037,17018,34036,270,1796,25000000000,2687,1,10,61
34038,17019,34039,1796,768,25000000000,4411,2,0,35
34039,17019,34038,768,1796,25000000000,4690,3,0,16
34040,17020,34041,1797,1061,24999999000,2710,9,0,33
34041,17020,34040,1061,1797,25000000000,3415,2,0,18
34042,17021,34043,1797,594,24999999000,2498,7,100,24
34043,17021,34042,594,1797,24999999000,4414,9,0,36
34044,17022,34045,1797,1414,24999999000,2997,8,0,97
34045,17022,34044,1414,1797,24999999000,1115,1,0,66
34046,17023,34047,1797,488,24999999000,3742,1,0,11
34047,17023,34046,488,1797,24999999000,3200,8,10,97
34048,17024,34049,1797,933,25000000000,4354,1,0,37
34049,17024,34048,933,1797,25000000000,3271,3,0,59
34050,17025,34051,1797,409,25000000000,2186,7,0,52
34051,17025,34050,409,1797,25000000000,3731,4,0,60
34052,17026,34053,1797,119,24999999000,3245,5,0,47
34053,17026,34052,119,1797,25000000000,4887,9,0,99
34054,17027,34055,1797,219,25000000000,3142,5,0,19
34055,17027,34054,219,1797,25000000000,4508,3,10,30
34056,17028,34057,1797,331,24999999000,1713,7,100,10
34057,17028,34056,331,1797,25000000000,3519,5,0,68
34058,17029,34059,1797,22,25000000000,1382,2,0,67
34059,17029,34058,22,1797,25000001000,3768,3,0,59
34060,17030,34061,1798,248,24999999000,4083,5,0,45
34061,17030,34060,248,1798,25000000000,2299,6,0,75
34062,17031,34063,1798,1004,25000000000,4613,6,0,14
34063,17031,34062,1004,1798,25000001000,1322,6,0,52
34064,17032,34065,1798,857,24999999000,4109,1,10,98
34065,17032,34064,857,1798,24999999000,4743,3,0,58
34066,17033,34067,1798,622,24999999000,4030,1,0,87
34067,17033,34066,622,1798,25000000000,1496,1,0,34
34068,17034,34069,1798,144,24999999000,4582,8,0,76
34069,17034,34068,144,1798,24999999000,2818,3,0,62
34070,17035,34071,1798,508,24999999000,2309,5,0,62
34071,17035,34070,508,1798,25000000000,2797,6,0,44
34072,17036,34073,1798,1698,24999999000,2634,8,0,13
34073,17036,34072,1698,1798,24999999000,4920,9,0,56
34074,17037,34075,1798,759,25000000000,4345,2,0,79
34075,17037,34074,759,1798,25000000000,1289,8,0,55
34076,17038,34077,1798,112,24999999000,1950,6,0,84
34077,17038,34076,112,1798,25000000000,4467,1,10,30
34078,17039,34079,1798,164,24999999000,2320,7,0,56
34079,17039,34078,164,1798,24999999000,2200,5,0,60
34080,17040,34081,1799,145,24999999000,3146,9,0,30
34081,17040,34080,145,1799,25000000000,2010,6,0,44
34082,17041,34083,1799,1360,24999999000,1459,5,10,40
34083,17041,34082,1360,1799,25000000000,2900,6,0,20
34084,17042,34085,1799,1187,24999999000,2535,8,10,66
34085,17042,34084,1187,1799,25000000000,3871,9,10,46
34086,17043,34087,1799,110,25000000000,4570,3,0,20
34087,17043,34086,110,1799,25000001000,2914,1,0,24
34088,17044,34089,1799,339,25000000000,3775,7,0,25
34089,17044,34088,339,1799,25000000000,4394,9,0,38
34090,17045,34091,1799,123,24999999000,3193,2,0,78
34091,17045,34090,123,1799,24999999000,4176,4,10,53
34092,17046,34093,1799,1252,25000000000,2071,3,0,45
34093,17046,34092,1252,1799,25000000000,4383,5,0,98
34094,17047,34095,1799,539,24999999000,2851,1,0,62
34095,17047,34094,539,1799,24999999000,3563,1,0,54
34096,17048,34097,1799,210,25000000000,3111,9,10,15
34097,17048,34096,210,1799,25000000000,3537,1,0,25
34098,17049,34099,1799,343,25000000000,4477,8,0,83
34099,17049,34098,343,1799,25000000000,2438,6,0,16
34100,17050,34101,1800,1130,25000000000,3982,3,0,25
34101,17050,34100,1130,1800,25000000000,2163,8,0,44
34102,17051,34103,1800,934,25000000000,4209,2,0,93
34103,17051,34102,934,1800,25000000000,1937,8,10,16
34104,17052,34105,1800,139,25000000000,3899,1,100,32
34105,17052,34104,139,1800,25000000000,1917,5,10,43
34106,17053,34107,1800,518,25000000000,2854,1,10,51
34107,17053,34106,518,1800,25000000000,1759,1,10,69
34108,17054,34109,1800,1443,25000000000,4967,3,0,56
34109,17054,34108,1443,1800,25000000000,4627,7,0,46
34110,17055,34111,1800,304,24999999000,3943,8,0,31
34111,17055,34110,304,1800,25000000000,4032,9,0,84
34112,17056,34113,1800,1247,25000000000,4070,6,10,26
34113,17056,34112,1247,1800,25000000000,1800,5,10,61
34114,17057,34115,1800,400,24999999000,3705,7,0,46
34115,17057,34114,400,1800,24999999000,2256,7,0,33
34116,17058,34117,1800,404,25000000000,3461,3,0,60
34117,17058,34116,404,1800,25000000000,3835,4,0,80
34118,17059,34119,1800,1492,24999999000,1267,7,0,31
34119,17059,34118,1492,1800,25000000000,2224,3,0,69
34120,17060,34121,1801,831,24999999000,3565,3,0,38
34121,17060,34120,831,1801,25000000000,4091,2,0,57
34122,17061,34123,1801,289,24999999000,1881,3,0,35
34123,17061,34122,289,1801,25000000000,1800,2,0,85
34124,17062,34125,1801,1727,25000000000,1118,2,0,35
34125,17062,34124,1727,1801,25000001000,3337,2,0,94
34126,17063,34127,1801,788,25000000000,4871,4,0,95
34127,17063,34126,788,1801,25000000000,4475,1,0,18
34128,17064,34129,1801,103,25000000000,4608,4,0,78
34129,17064,34128,103,1801,25000000000,2881,8,0,55
34130,17065,34131,1801,181,25000000000,2848,2,10,27
34131,17065,34130,181,1801,25000000000,4808,6,0,10
34132,17066,34133,1801,415,25000000000,2761,8,10,67
34133,17066,34132,415,1801,25000001000,4758,4,0,71
34134,17067,34135,1801,969,24999999000,4707,7,0,60
34135,17067,34134,969,1801,25000000000,2922,8,100,15
34136,17068,34137,1801,1700,25000000000,3895,8,0,57
34137,17068,34136,1700,1801,25000000000,3087,5,0,27
34138,17069,34139,1801,359,24999999000,1471,8,10,18
34139,17069,34138,359,1801,25000000000,1074,8,0,85
34140,17070,34141,1802,349,24999999000,2899,6,0,68
34141,17070,34140,349,1802,24999999000,2096,4,0,52
34142,17071,34143,1802,1130,25000000000,4531,2,1000,50
34143,17071,34142,1130,1802,25000001000,4850,2,0,44
34144,17072,34145,1802,21,25000000000,4264,6,0,34
34145,17072,34144,21,1802,25000000000,1588,2,0,35
34146,17073,34147,1802,1379,24999999000,4001,8,0,92
34147,17073,34146,1379,1802,25000000000,4483,6,0,93
34148,17074,34149,1802,574,25000000000,2110,9,10,64
34149,17074,34148,574,1802,25000000000,2583,3,10,44
34150,17075,34151,1802,188,24999999000,2858,9,0,67
34151,17075,34150,188,1802,25000000000,2028,5,0,49
34152,17076,34153,1802,101,25000000000,2650,8,1000,93
34153,17076,34152,101,1802,25000000000,1977,4,0,68
34154,17077,34155,1802,112,24999999000,3654,2,0,50
34155,17077,34154,112,1802,25000000000,2578,9,0,34
34156,17078,34157,1802,749,25000000000,4334,2,0,12
34157,17078,34156,749,1802,25000000000,1351,9,10,21
34158,17079,34159,1802,124,25000000000,1260,4,0,95
34159,17079,34158,124,1802,25000000000,2725,5,100,58
34160,17080,34161,1803,853,24999999000,2423,9,0,63
34161,17080,34160,853,1803,24999999000,4426,8,0,53
34162,17081,34163,1803,1428,25000000000,3855,1,0,17
34163,17081,34162,1428,1803,25000000000,4356,6,0,68
34164,17082,34165,1803,1588,24999998000,3518,4,10,13
34165,17082,34164,1588,1803,24999999000,4895,6,0,71
34166,17083,34167,1803,955,25000000000,1103,5,0,25
34167,17083,34166,955,1803,25000000000,2825,4,10,62
34168,17084,34169,1803,1128,25000000000,2416,1,10,80
34169,17084,34168,1128,1803,25000001000,1611,9,0,30
34170,17085,34171,1803,168,24999999000,3963,5,0,21
34171,17085,34170,168,1803,24999999000,3445,6,10,15
34172,17086,34173,1803,386,25000000000,1236,5,0,61
34173,17086,34172,386,1803,25000001000,2112,5,1000,30
34174,17087,34175,1803,1660,24999999000,2184,7,0,72
34175,17087,34174,1660,1803,25000000000,2293,9,0,36
34176,17088,34177,1803,382,24999999000,4946,7,0,19
34177,17088,34176,382,1803,25000000000,4337,8,0,43
34178,17089,34179,1803,181,24999999000,4432,1,1000,96
34179,17089,34178,181,1803,24999999000,2625,2,0,64
34180,17090,34181,1804,563,25000000000,1611,2,0,73
34181,17090,34180,563,1804,25000001000,2963,6,0,98
34182,17091,34183,1804,233,25000000000,1613,3,10,49
34183,17091,34182,233,1804,25000000000,3656,6,0,63
34184,17092,34185,1804,151,24999999000,4151,3,0,61
34185,17092,34184,151,1804,25000000000,4551,8,0,41
34186,17093,34187,1804,910,25000000000,1338,9,10,99
34187,17093,34186,910,1804,25000000000,1042,3,100,91
34188,17094,34189,1804,1745,24999999000,3396,6,0,15
34189,17094,34188,1745,1804,24999999000,3236,3,10,63
34190,17095,34191,1804,184,25000000000,3341,7,0,83
34191,17095,34190,184,1804,25000001000,1056,2,0,16
34192,17096,34193,1804,112,25000000000,4856,5,0,63
34193,17096,34192,112,1804,25000000000,2617,2,0,71
34194,17097,34195,1804,267,24999999000,4118,7,0,11
34195,17097,34194,267,1804,25000000000,3199,7,10,16
34196,17098,34197,1804,1718,25000000000,3789,6,10,34
34197,17098,34196,1718,1804,25000001000,3379,9,0,56
34198,17099,34199,1804,211,24999999000,3945,1,0,37
34199,17099,34198,211,1804,24999999000,1289,3,10,56
34200,17100,34201,1805,1708,24999999000,4212,3,0,50
34201,17100,34200,1708,1805,25000000000,2136,5,0,59
34202,17101,34203,1805,1065,25000000000,4542,3,0,37
34203,17101,34202,1065,1805,25000000000,2835,7,1000,88
34204,17102,34205,1805,150,25000000000,4205,6,0,26
34205,17102,34204,150,1805,25000001000,3398,1,0,96
34206,17103,34207,1805,509,24999999000,2846,8,10,64
34207,17103,34206,509,1805,25000000000,3195,7,0,90
34208,17104,34209,1805,559,24999999000,3263,8,0,24
34209,17104,34208,559,1805,25000000000,3311,7,0,12
34210,17105,34211,1805,2,24999999000,1266,2,0,20
34211,17105,34210,2,1805,25000000000,1903,4,10,67
34212,17106,34213,1805,820,25000000000,2266,3,0,58
34213,17106,34212,820,1805,25000000000,2284,2,10,34
34214,17107,34215,1805,559,25000000000,1404,3,0,42
34215,17107,34214,559,1805,25000000000,3044,5,0,86
34216,17108,34217,1805,3,24999999000,2673,9,0,81
34217,17108,34216,3,1805,25000000000,3747,8,0,59
34218,17109,34219,1805,1509,25000000000,2681,9,0,54
34219,17109,34218,1509,1805,25000001000,2265,4,10,45
34220,17110,34221,1806,170,25000000000,3429,9,0,81
34221,17110,34220,170,1806,25000000000,4885,7,100,66
34222,17111,34223,1806,1003,24999999000,3245,3,10,46
34223,17111,34222,1003,1806,25000000000,3522,6,0,58
34224,17112,34225,1806,302,24999999000,1931,6,0,92
34225,17112,34224,302,1806,25000000000,2204,2,0,60
34226,17113,34227,1806,261,24999999000,4584,4,0,72
34227,17113,34226,261,1806,24999999000,3655,7,0,81
34228,17114,34229,1806,129,25000000000,1633,6,0,27
34229,17114,34228,129,1806,25000000000,3161,6,0,72
34230,17115,34231,1806,665,25000000000,1168,4,10,66
34231,17115,34230,665,1806,25000000000,1066,6,0,27
34232,17116,34233,1806,239,24999999000,2409,5,1000,61
34233,17116,34232,239,1806,25000000000,2185,7,0,26
34234,17117,34235,1806,360,24999999000,1677,7,0,69
34235,17117,34234,360,1806,25000000000,4714,2,1000,42
34236,17118,34237,1806,1433,24999999000,2404,9,0,21
34237,17118,34236,1433,1806,25000000000,1642,5,0,83
34238,17119,34239,1806,432,25000000000,1868,2,0,61
34239,17119,34238,432,1806,25000000000,3197,3,0,69
34240,17120,34241,1807,206,24999999000,4300,7,0,54
34241,17120,34240,206,1807,25000000000,3436,8,0,95
34242,17121,34243,1807,1026,25000000000,3242,4,10,50
34243,17121,34242,1026,1807,25000000000,2936,8,0,66
34244,17122,34245,1807,40,24999999000,3622,7,0,47
34245,17122,34244,40,1807,25000000000,1972,7,0,47
34246,17123,34247,1807,111,24999999000,1799,4,10,13
34247,17123,34246,111,1807,24999999000,4565,3,0,99
34248,17124,34249,1807,541,25000000000,4725,7,0,46
34249,17124,34248,541,1807,25000000000,3821,8,10,18
34250,17125,34251,1807,1259,25000000000,4984,9,10,90
34251,17125,34250,1259,1807,25000000000,1281,9,0,76
34252,17126,34253,1807,949,25000000000,4225,5,10,76
34253,17126,34252,949,1807,25000000000,1986,6,0,40
